Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Region,State,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method
O02271,2026-01-10,C0166,Karthik Reddy,P1101,T-Shirt,Clothing,North,Rajasthan,7,999.39,0.1,6296.16,4233.53,2062.63,UPI
O02272,2025-05-15,C0834,Priya Reddy,P3067,Cookware Set,Home & Kitchen,East,Jharkhand,3,7010.55,0.05,19980.07,15175.58,4804.49,UPI
O02273,2025-10-18,C0975,Karthik Das,P7050,Makeup Kit,Beauty,East,Bihar,3,4036.75,0.0,12110.25,8228.38,3881.87,Net Banking
O02274,2026-02-23,C0507,Priya Rao,P6547,Shoes,Clothing,West,Gujarat,2,1667.88,0.1,3002.18,2428.26,573.92,Credit Card
O02275,2026-05-26,C0774,Ananya Sharma,P0649,Sofa,Furniture,West,Gujarat,4,25649.57,0.0,102598.28,82039.52,20558.76,Debit Card
O02276,2025-10-02,C0606,Priya Nair,P9007,Jeans,Clothing,North,Delhi,5,1553.06,0.2,6212.24,4600.79,1611.45,Net Banking
O02277,2026-01-12,C0595,Meena Patel,P3693,Keyboard,Electronics,South,Telangana,6,3906.69,0.0,23440.14,16916.57,6523.57,Net Banking
O02278,2025-11-21,C0746,Sneha Sharma,P8699,Coffee Maker,Home & Kitchen,South,Andhra Pradesh,1,9123.01,0.15,7754.56,4974.1,2780.46,Credit Card
O02279,2025-10-19,C1068,Ananya Sharma,P3067,Cookware Set,Home & Kitchen,West,Goa,6,2807.32,0.1,15159.53,11489.05,3670.48,Cash
O02280,2025-06-02,C0115,Arun Kumar,P2376,Dining Table,Furniture,South,Kerala,7,29227.15,0.0,204590.05,144465.38,60124.67,Net Banking
O02281,2026-06-15,C0948,Karthik Singh,P9685,Laptop,Electronics,South,Andhra Pradesh,5,60932.25,0.05,289428.19,214793.14,74635.05,Credit Card
O02282,2026-02-18,C0193,Rahul Iyer,P9007,Jeans,Clothing,North,Uttar Pradesh,1,2037.78,0.05,1935.89,1416.7,519.19,Debit Card
O02283,2026-05-15,C0635,Rahul Singh,P2376,Dining Table,Furniture,West,Madhya Pradesh,3,16759.14,0.0,50277.42,29880.34,20397.08,Cash
O02284,2025-10-24,C0836,Ravi Iyer,P5057,Headphones,Electronics,South,Karnataka,6,11143.6,0.1,60175.44,36925.72,23249.72,Debit Card
O02285,2026-01-06,C0126,Ananya Das,P9685,Laptop,Electronics,North,Punjab,7,65517.13,0.0,458619.91,270519.05,188100.86,UPI
O02286,2025-04-17,C0742,Karthik Singh,P0790,Face Cream,Beauty,West,Goa,4,534.83,0.1,1925.39,1273.01,652.38,Net Banking
O02287,2026-04-26,C0187,Priya Nair,P9007,Jeans,Clothing,West,Madhya Pradesh,3,1305.18,0.0,3915.54,2515.55,1399.99,Credit Card
O02288,2026-06-02,C0775,Priya Nair,P4636,Smartphone,Electronics,North,Uttar Pradesh,5,59955.3,0.0,299776.5,231227.21,68549.29,Debit Card
O02289,2025-09-22,C0827,Vijay Reddy,P6266,Bookshelf,Furniture,West,Madhya Pradesh,3,5632.65,0.1,15208.15,9853.71,5354.44,UPI
O02290,2025-08-07,C1064,Karthik Iyer,P0649,Sofa,Furniture,West,Madhya Pradesh,7,16118.24,0.05,107186.3,63852.09,43334.21,UPI
O02291,2025-04-13,C1058,Ananya Nair,P6547,Shoes,Clothing,West,Maharashtra,5,1283.92,0.05,6098.62,4338.83,1759.79,Net Banking
O02292,2025-10-10,C0573,Vijay Das,P3067,Cookware Set,Home & Kitchen,East,West Bengal,4,2127.49,0.0,8509.96,5176.7,3333.26,Net Banking
O02293,2026-04-12,C0297,Arun Verma,P0790,Face Cream,Beauty,East,Bihar,4,1763.54,0.1,6348.74,4009.08,2339.66,Credit Card
O02294,2026-02-11,C0874,Ananya Das,P4870,Smartwatch,Electronics,North,Haryana,2,4017.64,0.05,7633.52,5917.29,1716.23,Net Banking
O02295,2025-05-24,C0299,Ananya Iyer,P1796,Mouse,Electronics,North,Delhi,4,1554.44,0.05,5906.87,4195.16,1711.71,Cash
O02296,2026-02-21,C0573,Sneha Nair,P0649,Sofa,Furniture,North,Rajasthan,4,28791.91,0.1,103650.88,72576.29,31074.59,Cash
O02297,2025-05-28,C0234,Vijay Patel,P5057,Headphones,Electronics,East,Odisha,4,10730.93,0.1,38631.35,30521.19,8110.16,UPI
O02298,2026-06-04,C0627,Priya Iyer,P6547,Shoes,Clothing,South,Telangana,2,5724.51,0.1,10304.12,6624.06,3680.06,UPI
O02299,2025-11-18,C0839,Rahul Nair,P0649,Sofa,Furniture,North,Haryana,4,20760.33,0.0,83041.32,62179.36,20861.96,Net Banking
O02300,2026-01-05,C0387,Divya Rao,P1077,Skin Care Set,Beauty,South,Kerala,2,2741.05,0.15,4659.78,3260.0,1399.78,UPI
O02301,2025-08-23,C1147,Rahul Reddy,P7291,Jacket,Clothing,West,Goa,5,5973.37,0.1,26880.16,18117.5,8762.66,Credit Card
O02302,2025-10-29,C0729,Meena Rao,P8566,Dress,Clothing,North,Rajasthan,3,2715.86,0.0,8147.58,6423.5,1724.08,Cash
O02303,2025-01-16,C1200,Arun Das,P3727,Monitor,Electronics,South,Telangana,5,9782.38,0.0,48911.9,31101.01,17810.89,Credit Card
O02304,2026-02-21,C0836,Rahul Nair,P6266,Bookshelf,Furniture,West,Goa,4,2578.79,0.05,9799.4,7116.86,2682.54,Cash
O02305,2025-11-17,C0187,Arun Das,P4870,Smartwatch,Electronics,West,Gujarat,5,14883.15,0.2,59532.6,37118.27,22414.33,Credit Card
O02306,2025-02-07,C0111,Meena Rao,P9007,Jeans,Clothing,South,Karnataka,6,3389.31,0.15,17285.48,11308.54,5976.94,Credit Card
O02307,2026-02-03,C0744,Rahul Sharma,P6547,Shoes,Clothing,South,Telangana,1,2872.26,0.0,2872.26,2284.54,587.72,Credit Card
O02308,2025-08-07,C0371,Ananya Rao,P3067,Cookware Set,Home & Kitchen,West,Maharashtra,6,5879.44,0.05,33512.81,25031.52,8481.29,UPI
O02309,2026-02-04,C0502,Vijay Rao,P9007,Jeans,Clothing,South,Telangana,7,3038.48,0.0,21269.36,16755.36,4514.0,Debit Card
O02310,2025-11-21,C1125,Divya Singh,P4333,Desk,Furniture,South,Telangana,5,14951.71,0.1,67282.69,50264.1,17018.59,UPI
O02311,2025-11-23,C0823,Rahul Kumar,P7780,Vacuum Cleaner,Home & Kitchen,West,Madhya Pradesh,7,9372.35,0.05,62326.13,48882.72,13443.41,Net Banking
O02312,2026-04-03,C0099,Divya Reddy,P1077,Skin Care Set,Beauty,North,Punjab,3,4424.11,0.0,13272.33,9728.51,3543.82,Credit Card
O02313,2026-04-03,C1048,Divya Kumar,P3693,Keyboard,Electronics,South,Tamil Nadu,2,741.0,0.05,1407.9,1122.95,284.95,UPI
O02314,2025-08-31,C0475,Karthik Singh,P4333,Desk,Furniture,South,Kerala,6,6576.29,0.1,35511.97,27129.34,8382.63,Credit Card
O02315,2025-01-25,C0876,Ravi Kumar,P1077,Skin Care Set,Beauty,South,Telangana,2,5067.42,0.15,8614.61,5283.41,3331.2,Cash
O02316,2025-07-05,C0309,Priya Rao,P0649,Sofa,Furniture,East,Bihar,3,43735.23,0.05,124645.41,80128.39,44517.02,Cash
O02317,2026-01-25,C1053,Meena Rao,P7050,Makeup Kit,Beauty,North,Haryana,2,3600.68,0.05,6841.29,4839.04,2002.25,Debit Card
O02318,2026-03-28,C0567,Ananya Iyer,P7050,Makeup Kit,Beauty,West,Goa,1,1085.81,0.05,1031.52,842.59,188.93,Cash
O02319,2026-05-02,C1129,Vijay Rao,P6547,Shoes,Clothing,South,Tamil Nadu,1,1386.95,0.0,1386.95,911.79,475.16,Net Banking
O02320,2025-09-28,C0990,Sneha Nair,P6266,Bookshelf,Furniture,East,West Bengal,3,10117.75,0.05,28835.59,21622.51,7213.08,Cash
O02321,2026-04-22,C0932,Divya Reddy,P5533,Shampoo,Beauty,North,Haryana,6,272.66,0.1,1472.36,898.09,574.27,Credit Card
O02322,2025-12-02,C0896,Meena Singh,P4636,Smartphone,Electronics,South,Tamil Nadu,4,24215.29,0.1,87175.04,65785.91,21389.13,Cash
O02323,2026-02-07,C0924,Vijay Patel,P7087,Tablet,Electronics,West,Madhya Pradesh,1,32562.38,0.15,27678.02,20938.87,6739.15,Debit Card
O02324,2025-03-01,C0229,Rahul Rao,P1600,Office Chair,Furniture,West,Madhya Pradesh,5,7209.67,0.1,32443.52,25882.78,6560.74,UPI
O02325,2026-02-19,C1037,Divya Singh,P6547,Shoes,Clothing,East,Bihar,2,3174.19,0.15,5396.12,3146.76,2249.36,Debit Card
O02326,2025-01-16,C0545,Ananya Das,P7050,Makeup Kit,Beauty,South,Tamil Nadu,3,4251.6,0.1,11479.32,8850.64,2628.68,Cash
O02327,2026-03-15,C0459,Divya Nair,P4870,Smartwatch,Electronics,South,Tamil Nadu,5,13871.72,0.15,58954.81,42834.78,16120.03,Debit Card
O02328,2025-10-19,C0991,Meena Nair,P0649,Sofa,Furniture,North,Delhi,7,47987.36,0.05,319115.94,191298.7,127817.24,UPI
O02329,2025-06-17,C0372,Priya Iyer,P4333,Desk,Furniture,North,Haryana,2,12570.83,0.1,22627.49,14338.67,8288.82,UPI
O02330,2025-07-29,C0741,Vijay Iyer,P4870,Smartwatch,Electronics,West,Maharashtra,2,11679.1,0.0,23358.2,14055.63,9302.57,UPI
O02331,2025-12-04,C1179,Meena Rao,P3693,Keyboard,Electronics,South,Andhra Pradesh,1,3332.07,0.15,2832.26,2000.96,831.3,Net Banking
O02332,2026-01-29,C0433,Ananya Iyer,P2376,Dining Table,Furniture,West,Madhya Pradesh,6,18500.24,0.05,105451.37,64584.51,40866.86,UPI
O02333,2025-04-06,C0416,Sneha Verma,P9007,Jeans,Clothing,East,Odisha,7,961.35,0.05,6392.98,4586.51,1806.47,UPI
O02334,2025-03-10,C0101,Arun Iyer,P6993,Air Fryer,Home & Kitchen,South,Tamil Nadu,6,7414.56,0.1,40038.62,29453.99,10584.63,Debit Card
O02335,2026-01-18,C0964,Arun Reddy,P5533,Shampoo,Beauty,South,Andhra Pradesh,2,1177.42,0.0,2354.84,1614.1,740.74,Net Banking
O02336,2025-01-28,C0541,Ravi Das,P1077,Skin Care Set,Beauty,South,Kerala,6,5438.52,0.1,29368.01,17785.41,11582.6,UPI
O02337,2025-09-08,C0978,Vijay Das,P1796,Mouse,Electronics,North,Punjab,5,2160.09,0.1,9720.41,7837.68,1882.73,Debit Card
O02338,2026-05-06,C0568,Rahul Iyer,P7291,Jacket,Clothing,East,Odisha,2,4986.57,0.1,8975.83,6836.58,2139.25,UPI
O02339,2025-11-21,C0596,Vijay Sharma,P6993,Air Fryer,Home & Kitchen,East,Bihar,4,9679.77,0.15,32911.22,20366.95,12544.27,Net Banking
O02340,2026-01-09,C0758,Arun Das,P4870,Smartwatch,Electronics,North,Haryana,4,6161.59,0.0,24646.36,17954.06,6692.3,Cash
O02341,2025-01-03,C0389,Ravi Kumar,P0649,Sofa,Furniture,West,Madhya Pradesh,7,18377.0,0.05,122207.05,85981.5,36225.55,Debit Card
O02342,2025-11-15,C0978,Rahul Sharma,P7087,Tablet,Electronics,West,Goa,6,14666.11,0.05,83596.83,50572.91,33023.92,Cash
O02343,2025-10-11,C0414,Divya Verma,P4333,Desk,Furniture,South,Tamil Nadu,6,6220.55,0.2,29858.64,21063.62,8795.02,Debit Card
O02344,2025-07-26,C0424,Priya Das,P4870,Smartwatch,Electronics,North,Haryana,5,7010.34,0.05,33299.12,22113.34,11185.78,Debit Card
O02345,2026-02-27,C0147,Meena Singh,P4333,Desk,Furniture,West,Gujarat,3,6425.55,0.05,18312.82,14644.64,3668.18,UPI
O02346,2025-02-18,C0829,Meena Verma,P8699,Coffee Maker,Home & Kitchen,East,Jharkhand,2,9214.86,0.1,16586.75,10212.54,6374.21,Net Banking
O02347,2026-01-31,C1199,Vijay Patel,P5057,Headphones,Electronics,West,Gujarat,2,10157.76,0.1,18283.97,11263.45,7020.52,UPI
O02348,2026-05-10,C0703,Vijay Rao,P7780,Vacuum Cleaner,Home & Kitchen,North,Delhi,6,9263.2,0.05,52800.24,34882.03,17918.21,Credit Card
O02349,2026-06-08,C0209,Ananya Nair,P7780,Vacuum Cleaner,Home & Kitchen,North,Punjab,1,13802.51,0.1,12422.26,7380.52,5041.74,UPI
O02350,2025-04-26,C0892,Rahul Sharma,P3067,Cookware Set,Home & Kitchen,East,Odisha,1,7077.4,0.05,6723.53,4884.08,1839.45,Debit Card
O02351,2026-03-07,C1059,Ravi Patel,P4333,Desk,Furniture,East,Jharkhand,7,13060.65,0.0,91424.55,67804.1,23620.45,Debit Card
O02352,2025-06-23,C0949,Sneha Sharma,P5057,Headphones,Electronics,East,Bihar,7,5198.27,0.1,32749.1,21955.37,10793.73,Credit Card
O02353,2026-02-15,C0886,Sneha Singh,P1101,T-Shirt,Clothing,West,Maharashtra,3,403.51,0.0,1210.53,801.53,409.0,Debit Card
O02354,2025-06-21,C1164,Arun Das,P2376,Dining Table,Furniture,East,Bihar,2,12845.11,0.15,21836.69,14720.38,7116.31,UPI
O02355,2026-06-25,C0824,Karthik Verma,P9007,Jeans,Clothing,South,Kerala,7,1779.89,0.0,12459.23,7533.31,4925.92,UPI
O02356,2026-02-14,C0137,Karthik Iyer,P5057,Headphones,Electronics,West,Maharashtra,3,9025.91,0.05,25723.84,15039.15,10684.69,Net Banking
O02357,2025-06-23,C1162,Priya Verma,P9667,Mixer Grinder,Home & Kitchen,East,Bihar,4,4256.49,0.1,15323.36,9322.61,6000.75,Debit Card
O02358,2025-11-12,C1150,Vijay Reddy,P1101,T-Shirt,Clothing,South,Telangana,4,1425.37,0.05,5416.41,4060.55,1355.86,Debit Card
O02359,2025-11-03,C0693,Vijay Sharma,P7087,Tablet,Electronics,North,Rajasthan,1,39609.04,0.05,37628.59,28789.65,8838.94,Credit Card
O02360,2025-10-01,C0886,Sneha Kumar,P1600,Office Chair,Furniture,South,Telangana,2,9426.53,0.15,16025.1,12767.44,3257.66,Net Banking
O02361,2025-08-01,C0990,Divya Nair,P9667,Mixer Grinder,Home & Kitchen,East,Bihar,1,6167.51,0.05,5859.13,4286.58,1572.55,Debit Card
O02362,2025-07-16,C0792,Divya Das,P9685,Laptop,Electronics,North,Punjab,3,66763.4,0.05,190275.69,148120.29,42155.4,UPI
O02363,2025-11-23,C0666,Divya Rao,P7087,Tablet,Electronics,South,Andhra Pradesh,4,23896.14,0.1,86026.1,67242.81,18783.29,Credit Card
O02364,2025-01-05,C0400,Rahul Kumar,P4870,Smartwatch,Electronics,West,Goa,4,6109.87,0.1,21995.53,15739.47,6256.06,Debit Card
O02365,2026-02-14,C0297,Ravi Kumar,P1077,Skin Care Set,Beauty,South,Andhra Pradesh,7,1909.09,0.05,12695.45,8926.8,3768.65,Debit Card
O02366,2025-07-25,C0350,Priya Patel,P7291,Jacket,Clothing,North,Rajasthan,1,3544.31,0.1,3189.88,1885.6,1304.28,Net Banking
O02367,2025-12-25,C0877,Priya Reddy,P1600,Office Chair,Furniture,North,Uttar Pradesh,1,11627.47,0.05,11046.1,7044.89,4001.21,Cash
O02368,2025-03-13,C0246,Sneha Verma,P3693,Keyboard,Electronics,South,Karnataka,5,2627.74,0.2,10510.96,6469.29,4041.67,Debit Card
O02369,2026-04-20,C1045,Sneha Verma,P3693,Keyboard,Electronics,West,Maharashtra,5,3434.07,0.15,14594.8,10660.08,3934.72,Net Banking
O02370,2026-01-30,C0438,Karthik Verma,P0899,Perfume,Beauty,West,Gujarat,5,1537.71,0.15,6535.27,3954.4,2580.87,Credit Card
O02371,2026-06-11,C0230,Karthik Kumar,P1101,T-Shirt,Clothing,South,Andhra Pradesh,2,466.4,0.1,839.52,565.95,273.57,Net Banking
O02372,2025-05-07,C0925,Meena Sharma,P3693,Keyboard,Electronics,South,Karnataka,7,3460.12,0.05,23009.8,18306.57,4703.23,UPI
O02373,2025-02-24,C0338,Priya Das,P1796,Mouse,Electronics,South,Karnataka,2,919.22,0.05,1746.52,1331.98,414.54,Net Banking
O02374,2026-06-26,C0366,Arun Sharma,P4333,Desk,Furniture,West,Gujarat,6,22987.32,0.1,124131.53,98235.72,25895.81,UPI
O02375,2026-02-26,C0813,Vijay Nair,P3693,Keyboard,Electronics,East,Odisha,4,3484.69,0.05,13241.82,8735.36,4506.46,Cash
O02376,2025-12-01,C1090,Divya Sharma,P6547,Shoes,Clothing,West,Madhya Pradesh,7,4731.9,0.1,29810.97,24239.24,5571.73,UPI
O02377,2025-01-17,C0838,Divya Patel,P3693,Keyboard,Electronics,South,Karnataka,6,1758.77,0.05,10024.99,7518.84,2506.15,Credit Card
O02378,2026-02-11,C0010,Meena Iyer,P7087,Tablet,Electronics,South,Kerala,2,26041.78,0.1,46875.2,37576.32,9298.88,Cash
O02379,2026-01-16,C0850,Ananya Iyer,P0790,Face Cream,Beauty,West,Gujarat,6,851.58,0.1,4598.53,3182.98,1415.55,Net Banking
O02380,2025-06-29,C1107,Divya Verma,P8566,Dress,Clothing,West,Madhya Pradesh,5,3711.63,0.05,17630.24,13898.76,3731.48,UPI
O02381,2025-05-17,C0282,Meena Nair,P5533,Shampoo,Beauty,North,Delhi,3,982.97,0.05,2801.46,1961.68,839.78,Cash
O02382,2025-01-22,C0660,Meena Kumar,P6547,Shoes,Clothing,East,Jharkhand,5,2987.67,0.1,13444.52,9276.03,4168.49,Cash
O02383,2025-09-16,C0894,Rahul Singh,P3727,Monitor,Electronics,South,Kerala,2,26224.65,0.15,44581.9,26994.84,17587.06,Net Banking
O02384,2025-12-25,C1168,Rahul Patel,P6266,Bookshelf,Furniture,North,Punjab,4,4147.04,0.05,15758.75,10241.55,5517.2,Net Banking
O02385,2025-02-06,C0084,Divya Reddy,P3693,Keyboard,Electronics,South,Andhra Pradesh,7,1542.79,0.05,10259.55,8034.75,2224.8,UPI
O02386,2025-04-15,C0212,Ananya Singh,P6266,Bookshelf,Furniture,West,Goa,7,4949.71,0.05,32915.57,22953.94,9961.63,Credit Card
O02387,2025-09-02,C0879,Priya Patel,P4870,Smartwatch,Electronics,South,Kerala,1,7445.79,0.0,7445.79,5458.36,1987.43,UPI
O02388,2025-01-06,C1096,Arun Sharma,P9667,Mixer Grinder,Home & Kitchen,North,Uttar Pradesh,7,6287.45,0.0,44012.15,33257.2,10754.95,UPI
O02389,2025-12-29,C1016,Divya Das,P5533,Shampoo,Beauty,West,Gujarat,7,779.26,0.1,4909.34,3201.16,1708.18,Net Banking
O02390,2025-11-01,C0521,Ananya Reddy,P7780,Vacuum Cleaner,Home & Kitchen,South,Kerala,2,17430.4,0.1,31374.72,25479.66,5895.06,Cash
O02391,2026-06-24,C0833,Divya Rao,P1077,Skin Care Set,Beauty,North,Delhi,2,2256.63,0.1,4061.93,2997.55,1064.38,Credit Card
O02392,2025-09-30,C0087,Arun Verma,P1600,Office Chair,Furniture,West,Madhya Pradesh,2,4246.73,0.0,8493.46,5134.29,3359.17,Credit Card
O02393,2025-06-23,C0073,Priya Sharma,P6993,Air Fryer,Home & Kitchen,South,Tamil Nadu,5,9683.77,0.15,41156.02,32820.03,8335.99,Net Banking
O02394,2025-04-26,C1032,Vijay Iyer,P7291,Jacket,Clothing,West,Goa,7,2532.03,0.05,16838.0,11468.65,5369.35,Debit Card
O02395,2025-11-26,C1188,Sneha Nair,P1077,Skin Care Set,Beauty,South,Andhra Pradesh,6,3836.67,0.05,21869.02,15533.04,6335.98,Credit Card
O02396,2026-01-29,C0660,Rahul Sharma,P7087,Tablet,Electronics,West,Maharashtra,3,39175.25,0.0,117525.75,80644.26,36881.49,Cash
O02397,2025-11-01,C0361,Meena Nair,P1600,Office Chair,Furniture,South,Tamil Nadu,7,11557.26,0.1,72810.74,57052.81,15757.93,UPI
O02398,2026-05-27,C1177,Rahul Singh,P6266,Bookshelf,Furniture,West,Goa,2,4981.58,0.1,8966.84,6533.94,2432.9,Debit Card
O02399,2026-03-23,C0247,Ravi Patel,P8699,Coffee Maker,Home & Kitchen,North,Haryana,5,9533.05,0.1,42898.72,26513.8,16384.92,Credit Card
O02400,2025-07-06,C0419,Vijay Patel,P6266,Bookshelf,Furniture,North,Delhi,5,10553.21,0.05,50127.75,36250.24,13877.51,Net Banking
O02401,2025-07-15,C0562,Meena Kumar,P9685,Laptop,Electronics,South,Andhra Pradesh,7,74524.16,0.0,521669.12,374842.44,146826.68,UPI
O02402,2025-01-02,C0777,Vijay Iyer,P5057,Headphones,Electronics,East,Jharkhand,6,5359.74,0.1,28942.6,16786.85,12155.75,Net Banking
O02403,2026-01-24,C0107,Priya Iyer,P1077,Skin Care Set,Beauty,West,Madhya Pradesh,6,3211.25,0.05,18304.12,13673.56,4630.56,Cash
O02404,2025-07-14,C1009,Vijay Verma,P9007,Jeans,Clothing,North,Punjab,2,3279.65,0.0,6559.3,5081.22,1478.08,Cash
O02405,2025-08-07,C0681,Sneha Rao,P2376,Dining Table,Furniture,South,Telangana,7,29035.46,0.05,193085.81,119488.33,73597.48,UPI
O02406,2025-11-13,C0989,Sneha Singh,P5533,Shampoo,Beauty,East,Bihar,7,317.78,0.0,2224.46,1478.8,745.66,Credit Card
O02407,2026-02-19,C0629,Karthik Verma,P6547,Shoes,Clothing,West,Maharashtra,6,4873.5,0.1,26316.9,16776.48,9540.42,Credit Card
O02408,2025-04-11,C0914,Priya Singh,P3067,Cookware Set,Home & Kitchen,West,Goa,2,4215.94,0.0,8431.88,6079.64,2352.24,UPI
O02409,2026-02-26,C0325,Karthik Singh,P7087,Tablet,Electronics,North,Uttar Pradesh,7,16604.2,0.05,110417.93,64983.45,45434.48,Credit Card
O02410,2025-05-25,C0980,Vijay Verma,P3727,Monitor,Electronics,North,Punjab,2,23086.22,0.2,36937.95,25101.23,11836.72,Debit Card
O02411,2025-12-27,C0624,Divya Kumar,P5057,Headphones,Electronics,South,Kerala,3,6027.9,0.1,16275.33,10375.05,5900.28,Credit Card
O02412,2025-01-19,C0491,Divya Kumar,P3727,Monitor,Electronics,East,Bihar,1,21078.35,0.15,17916.6,12617.17,5299.43,Debit Card
O02413,2025-05-22,C0088,Rahul Kumar,P1101,T-Shirt,Clothing,North,Punjab,7,743.63,0.1,4684.87,2867.75,1817.12,Debit Card
O02414,2025-08-09,C0187,Priya Patel,P4333,Desk,Furniture,West,Madhya Pradesh,4,5721.2,0.0,22884.8,17145.75,5739.05,Cash
O02415,2026-06-25,C0900,Divya Nair,P9667,Mixer Grinder,Home & Kitchen,North,Punjab,3,7959.89,0.1,21491.7,16491.46,5000.24,Cash
O02416,2025-12-03,C0183,Divya Iyer,P1796,Mouse,Electronics,East,Bihar,5,2391.58,0.15,10164.22,5971.07,4193.15,Debit Card
O02417,2025-07-04,C1124,Meena Nair,P9685,Laptop,Electronics,North,Uttar Pradesh,6,60307.39,0.1,325659.91,234228.06,91431.85,Debit Card
O02418,2025-09-17,C0291,Ananya Sharma,P2376,Dining Table,Furniture,South,Telangana,5,27080.89,0.2,108323.56,71835.82,36487.74,Debit Card
O02419,2025-05-22,C0025,Priya Das,P1600,Office Chair,Furniture,North,Punjab,6,3709.68,0.0,22258.08,16015.94,6242.14,Debit Card
O02420,2025-11-27,C0345,Rahul Rao,P0899,Perfume,Beauty,South,Karnataka,7,2957.47,0.1,18632.06,13222.94,5409.12,Net Banking
O02421,2025-09-16,C0186,Sneha Das,P1101,T-Shirt,Clothing,West,Gujarat,5,435.14,0.1,1958.13,1431.98,526.15,Net Banking
O02422,2026-05-23,C0259,Vijay Verma,P8699,Coffee Maker,Home & Kitchen,East,Odisha,6,7772.21,0.15,39638.27,32156.33,7481.94,UPI
O02423,2026-06-30,C0643,Sneha Iyer,P6993,Air Fryer,Home & Kitchen,West,Madhya Pradesh,1,7655.67,0.05,7272.89,4595.37,2677.52,Debit Card
O02424,2025-03-14,C0959,Ravi Iyer,P1077,Skin Care Set,Beauty,West,Gujarat,4,991.53,0.05,3767.81,2885.2,882.61,Cash
O02425,2025-03-12,C0024,Rahul Das,P4870,Smartwatch,Electronics,East,Bihar,6,8800.47,0.05,50162.68,37681.07,12481.61,Credit Card
O02426,2026-04-30,C1091,Priya Rao,P7291,Jacket,Clothing,West,Gujarat,6,5978.59,0.05,34077.96,23781.24,10296.72,UPI
O02427,2025-05-26,C1076,Divya Nair,P9685,Laptop,Electronics,South,Andhra Pradesh,3,81310.5,0.05,231734.92,162615.44,69119.48,Net Banking
O02428,2026-03-29,C1003,Arun Iyer,P6547,Shoes,Clothing,North,Punjab,6,1915.03,0.2,9192.14,6684.92,2507.22,Cash
O02429,2026-05-24,C0215,Priya Das,P9667,Mixer Grinder,Home & Kitchen,South,Tamil Nadu,4,6708.35,0.1,24150.06,16943.58,7206.48,Credit Card
O02430,2025-10-26,C0275,Arun Iyer,P6266,Bookshelf,Furniture,East,Bihar,4,11359.89,0.05,43167.58,33942.76,9224.82,UPI
O02431,2026-05-17,C0921,Priya Rao,P0790,Face Cream,Beauty,South,Telangana,6,991.32,0.1,5353.13,3880.62,1472.51,Credit Card
O02432,2025-03-06,C0781,Ravi Reddy,P8566,Dress,Clothing,North,Delhi,6,3773.92,0.1,20379.17,14105.46,6273.71,Cash
O02433,2025-02-11,C0445,Ananya Iyer,P8566,Dress,Clothing,North,Haryana,1,1286.57,0.05,1222.24,716.56,505.68,Cash
O02434,2025-04-04,C1179,Meena Rao,P9685,Laptop,Electronics,South,Karnataka,5,74949.43,0.05,356009.79,229301.55,126708.24,Debit Card
O02435,2026-03-15,C0384,Ananya Reddy,P7780,Vacuum Cleaner,Home & Kitchen,South,Kerala,5,7557.13,0.0,37785.65,27365.24,10420.41,UPI
O02436,2026-01-03,C1095,Karthik Kumar,P1077,Skin Care Set,Beauty,South,Tamil Nadu,6,3039.7,0.0,18238.2,13984.69,4253.51,Credit Card
O02437,2025-04-09,C0998,Vijay Rao,P3727,Monitor,Electronics,North,Rajasthan,3,28889.5,0.0,86668.5,62300.81,24367.69,Debit Card
O02438,2025-06-17,C1194,Vijay Patel,P6266,Bookshelf,Furniture,North,Punjab,2,2607.43,0.1,4693.37,3758.32,935.05,Net Banking
O02439,2025-10-29,C0365,Sneha Reddy,P8566,Dress,Clothing,South,Telangana,6,3337.77,0.0,20026.62,15637.45,4389.17,UPI
O02440,2026-04-19,C0466,Ravi Patel,P6547,Shoes,Clothing,North,Uttar Pradesh,2,1408.91,0.0,2817.82,1853.92,963.9,Cash
O02441,2025-12-19,C0804,Vijay Sharma,P0790,Face Cream,Beauty,South,Karnataka,7,863.55,0.05,5742.61,3669.18,2073.43,Net Banking
O02442,2025-10-21,C0342,Ananya Verma,P7780,Vacuum Cleaner,Home & Kitchen,South,Karnataka,1,10511.26,0.1,9460.13,5559.96,3900.17,Net Banking
O02443,2026-01-26,C0843,Vijay Verma,P8566,Dress,Clothing,South,Telangana,6,1161.74,0.1,6273.4,4159.79,2113.61,Debit Card
O02444,2025-01-15,C0333,Vijay Sharma,P4636,Smartphone,Electronics,South,Tamil Nadu,2,28074.17,0.1,50533.51,41305.24,9228.27,Debit Card
O02445,2025-04-04,C0215,Ravi Patel,P0649,Sofa,Furniture,South,Karnataka,2,49446.08,0.05,93947.55,73984.97,19962.58,UPI
O02446,2026-02-21,C1168,Rahul Das,P0899,Perfume,Beauty,South,Karnataka,3,981.23,0.05,2796.51,1788.47,1008.04,Cash
O02447,2026-06-07,C0111,Priya Reddy,P1101,T-Shirt,Clothing,South,Telangana,5,1740.84,0.15,7398.57,5894.43,1504.14,Cash
O02448,2025-12-06,C0964,Ananya Kumar,P9007,Jeans,Clothing,South,Telangana,1,1449.65,0.1,1304.69,827.43,477.26,Credit Card
